date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2020-12-02,Asia,27.763673387409497,0.364637122007068
2020-12-02,Europe,266.16791708221825,6.571950994806312
2020-12-02,Africa,9.77071742179464,0.20141943884105049
2020-12-02,North America,320.0619965806083,4.113468176306483
2020-12-02,South America,139.09120872878506,2.590796548032819
2020-12-02,Oceania,NA,NA
2020-12-03,Asia,27.545413781243546,0.3630383757722984
2020-12-03,Europe,263.18885087784776,6.598597383038607
2020-12-03,Africa,9.94370485091304,0.19819089561247108
2020-12-03,North America,345.87305144938387,4.483147722996632
2020-12-03,South America,142.95666401048788,2.600014121520102
2020-12-03,Oceania,NA,NA
2020-12-04,Asia,26.942809431215,0.3627001794534048
2020-12-04,Europe,261.23662227714317,6.526461803466897
2020-12-04,Africa,10.146061608755936,0.20954287019037932
2020-12-04,North America,351.2613597834419,4.759563915991157
2020-12-04,South America,145.65708384320877,2.612523685538558
2020-12-04,Oceania,NA,NA
2020-12-05,Asia,26.814417810515042,0.35870331386648086
2020-12-05,Europe,260.36109809236785,6.517516230274627
2020-12-05,Africa,10.279473346685297,0.21495849108993184
2020-12-05,North America,364.73827587832665,5.013086004073318
2020-12-05,South America,141.6273582340004,2.664207936877967
2020-12-05,Oceania,NA,NA
2020-12-06,Asia,26.639693294126662,0.3529847215651895
2020-12-06,Europe,261.8871748127002,6.536549364726265
2020-12-06,Africa,10.318007572316729,0.22349850866230317
2020-12-06,North America,375.0056794550762,5.12008582071636
2020-12-06,South America,142.5237672556387,2.686922671543058
2020-12-06,Oceania,NA,NA
2020-12-07,Asia,26.422294551317894,0.34886487549866785
2020-12-07,Europe,261.34073352259367,6.4672687553223
2020-12-07,Africa,10.349251539044916,0.22131143099133002
2020-12-07,North America,384.9547344782548,5.1986487491524676
2020-12-07,South America,142.58499827951852,2.6569655577093876
2020-12-07,Oceania,NA,NA
2020-12-08,Asia,26.287753906638052,0.34579036350872633
2020-12-08,Europe,260.2982887486774,6.354211936679567
2020-12-08,Africa,10.605243773104535,0.2363085350208602
2020-12-08,North America,393.2662585237545,5.209734315741611
2020-12-08,South America,139.20116121252622,2.657294756762505
2020-12-08,Oceania,NA,NA
2020-12-09,Asia,26.015106183370037,0.3423776551998912
2020-12-09,Europe,261.6437410230638,6.313861691642093
2020-12-09,Africa,10.914767336825117,0.23839146613607268
2020-12-09,North America,398.2682589612387,5.302997669437235
2020-12-09,South America,140.57918844887507,2.6800094914275956
2020-12-09,Oceania,NA,NA
2020-12-10,Asia,25.574251909132318,0.33672055313839877
2020-12-10,Europe,262.854248374188,6.2716081331594555
2020-12-10,Africa,11.280738333767955,0.25161807871767217
2020-12-10,North America,402.55162549505275,5.3316755482221945
2020-12-10,South America,140.80633579552597,2.6908730601804653
2020-12-10,Oceania,NA,NA
2020-12-11,Asia,25.206601765375105,0.33278517779127353
2020-12-11,Europe,265.34092739029455,6.311768046852412
2020-12-11,Africa,11.402589804007887,0.24838953548909276
2020-12-11,North America,403.6030673869752,5.525190982376164
2020-12-11,South America,142.40393880030402,2.6533443681250977
2020-12-11,Oceania,NA,NA
2020-12-12,Asia,24.79510908064133,0.33023333283962203
2020-12-12,Europe,267.8062892958153,6.334798139538894
2020-12-12,Africa,11.764915671499105,0.25245125116375716
2020-12-12,North America,404.5012392712739,5.595319240581401
2020-12-12,South America,142.1804126432374,2.6516983728595114
2020-12-12,Oceania,NA,NA
2020-12-13,Asia,24.169814832127017,0.3265746635715916
2020-12-13,Europe,268.63575329521774,6.329849524581469
2020-12-13,Africa,12.056213587961576,0.2566171133941822
2020-12-13,North America,407.7888327366892,5.6642425458965135
2020-12-13,South America,140.49359669506455,2.630629633460007
2020-12-13,Oceania,NA,NA
2020-12-14,Asia,23.739629114494395,0.3255293294950115
2020-12-14,Europe,270.3243729837671,6.339366091807288
2020-12-14,Africa,12.1368230221203,0.26317834640710164
2020-12-14,North America,411.22391243585565,5.6917154717913485
2020-12-14,South America,143.0195410296333,2.7014074298802173
2020-12-14,Oceania,NA,NA
2020-12-15,Asia,23.402355149197806,0.32313121014285706
2020-12-15,Europe,273.284786716375,6.449187277593244
2020-12-15,Africa,12.620167187405364,0.26578201030111726
2020-12-15,North America,411.14101167701506,5.804499062306987
2020-12-15,South America,145.58400165341672,2.7662596433443167
2020-12-15,Oceania,NA,NA
2020-12-16,Asia,23.04340587437213,0.32085607127030036
2020-12-16,Europe,278.66983144677715,6.601452353206353
2020-12-16,Africa,12.813359048341326,0.2653654240780748
2020-12-16,North America,415.4725763264341,5.918246615134724
2020-12-16,South America,150.83999373548687,2.804446733505919
2020-12-16,Oceania,NA,NA
2020-12-17,Asia,22.578724132212365,0.31673622520377864
2020-12-17,Europe,283.07657306636503,6.62105648169154
2020-12-17,Africa,12.959997398852288,0.26557371718959605
2020-12-17,North America,416.3362865580752,6.0621179902155715
2020-12-17,South America,157.72387513522185,2.8903676863695233
2020-12-17,Oceania,NA,NA
2020-12-18,Asia,22.145433157469903,0.31233967305816224
2020-12-18,Europe,285.4018511023217,6.623911451859286
2020-12-18,Africa,12.969474735426505,0.2753634934310949
2020-12-18,North America,418.6775100235868,5.979217231375017
2020-12-18,South America,159.71882139711244,2.9683878619583135
2020-12-18,Oceania,NA,NA
2020-12-19,Asia,21.70516304051027,0.3100337890657061
2020-12-19,Europe,286.1740253670247,6.637615308664467
2020-12-19,Africa,13.290975153059557,0.28817351978965183
2020-12-19,North America,414.1789389035966,6.032235158540487
2020-12-19,South America,163.53555521895393,2.9858354117735284
2020-12-19,Oceania,NA,NA
2020-12-20,Asia,21.342339880577267,0.3126471242571564
2020-12-20,Europe,288.3670231185425,6.626956753371549
2020-12-20,Africa,13.516764885948591,0.2875486404550881
2020-12-20,North America,412.94651308757744,6.0698296887123675
2020-12-20,South America,167.31080996010263,3.025010099094482
2020-12-20,Oceania,NA,NA
2020-12-21,Asia,20.879656571210965,0.31200147673926865
2020-12-21,Europe,291.5012093686938,6.612491571188303
2020-12-21,Africa,14.076240183494674,0.29983793403484194
2020-12-21,North America,409.6167462710078,6.118268794895366
2020-12-21,South America,167.93266697144114,3.0348860706879996
2020-12-21,Oceania,NA,NA
2020-12-22,Asia,20.33958779505783,0.30889621962942765
2020-12-22,Europe,296.4522986335986,6.606210636819263
2020-12-22,Africa,14.29515624370351,0.3104608827224258
2020-12-22,North America,405.364949502915,6.22093078113396
2020-12-22,South America,171.8254457745527,3.1017134784708027
2020-12-22,Oceania,NA,NA
2020-12-23,Asia,19.829126569367837,0.3071130026752616
2020-12-23,Europe,297.0130147745439,6.539404334894011
2020-12-23,Africa,14.765377942962736,0.35982635015296244
2020-12-23,North America,402.40775411997186,6.171768703216887
2020-12-23,South America,167.18670191707741,3.0987506869927475
2020-12-23,Oceania,NA,NA
2020-12-24,Asia,19.4260580474865,0.3063136295578768
2020-12-24,Europe,298.18469453138675,6.455848874651317
2020-12-24,Africa,15.445142512412342,0.37628150596314136
2020-12-24,North America,395.877391436654,6.062358980793596
2020-12-24,South America,161.85861524237458,2.978922231658066
2020-12-24,Oceania,NA,NA
2020-12-25,Asia,18.982098516138937,0.304407432124113
2020-12-25,Europe,289.46751895253624,6.052727086965611
2020-12-25,Africa,16.133134659767038,0.37961419574748134
2020-12-25,North America,365.6256031866142,5.679665942890105
2020-12-25,South America,153.9825278965442,2.855801785792211
2020-12-25,Oceania,NA,NA
2020-12-26,Asia,18.37279172997232,0.2996111934198042
2020-12-26,Europe,275.10111873709485,5.680058314402526
2020-12-26,Africa,16.149693962132975,0.3764897990746626
2020-12-26,North America,366.0755325957866,5.3531237096664075
2020-12-26,South America,142.16559868584713,2.7349857332981777
2020-12-26,Oceania,NA,NA
2020-12-27,Asia,17.882898989495036,0.29650593630996325
2020-12-27,Europe,265.4802499344806,5.6168683080230855
2020-12-27,Africa,16.17812597185563,0.3860712822046402
2020-12-27,North America,353.10084086550575,5.307817480997733
2020-12-27,South America,137.30727905994263,2.7484828944759854
2020-12-27,Oceania,NA,NA
2020-12-28,Asia,17.592173135726163,0.2919249134449503
2020-12-28,Europe,262.8420671681389,5.6229589110476095
2020-12-28,Africa,16.014824172422966,0.3981522826728728
2020-12-28,North America,347.5460080420325,5.326855736661697
2020-12-28,South America,137.4494930508893,2.7425573115198745
2020-12-28,Oceania,NA,NA
2020-12-29,Asia,17.33920228919377,0.2902339318504825
2020-12-29,Europe,266.35463213118885,5.668828765076059
2020-12-29,Africa,16.029300543673692,0.4177318351558705
2020-12-29,North America,348.7097515433146,5.438675364865237
2020-12-29,South America,138.67872231522912,2.7590172641757373
2020-12-29,Oceania,NA,NA
2020-12-30,Asia,17.145354308227958,0.2903876574499795
2020-12-30,Europe,272.3211391190885,5.805677001783341
2020-12-30,Africa,16.53097450277263,0.405338395020356
2020-12-30,North America,348.8531409372394,5.62544306283451
2020-12-30,South America,142.7815301142295,2.8880632929977024
2020-12-30,Oceania,NA,NA
2020-12-31,Asia,17.032519718197104,0.28506875170738066
2020-12-31,Europe,277.6262446847938,5.929773038408024
2020-12-31,Africa,16.818835582894998,0.42043964560564673
2020-12-31,North America,373.97785463980006,5.727864058495079
2020-12-31,South America,147.2240713360469,3.0348860706879996
2020-12-31,Oceania,NA,NA
2021-01-01,Asia,16.705268661987724,0.27919643380659226
2021-01-01,Europe,283.83675645636345,5.987633767141006
2021-01-01,Africa,17.024733323633754,0.43439528407757066
2021-01-01,North America,387.0286993927369,5.910534916637929
2021-01-01,South America,144.22605555930804,3.0526628195563315
2021-01-01,Oceania,NA,NA
2021-01-02,Asia,16.550344002814565,0.2764293730156449
2021-01-02,Europe,287.6449059974473,6.0169447941965295
2021-01-02,Africa,17.180744864163174,0.4443933534305907
2021-01-02,North America,400.6343044562869,6.099471529809426
2021-01-02,South America,144.5549254133722,3.0641847864154355
2021-01-02,Oceania,NA,NA
2021-01-03,Asia,16.478461912489735,0.26892756376018756
2021-01-03,Europe,293.8677893064106,6.026842024111382
2021-01-03,Africa,17.527657041401817,0.462410707577179
2021-01-03,North America,417.4407463771632,6.086699029174109
2021-01-03,South America,145.82168336976738,3.0520044214500968
2021-01-03,Oceania,NA,NA
2021-01-04,Asia,16.554156397682096,0.2618869313032214
2021-01-04,Europe,299.90605121119296,6.012757504617169
2021-01-04,Africa,18.212524792083695,0.476887078827906
2021-01-04,North America,421.702182768377,6.169840778592688
2021-01-04,South America,145.6564254451025,3.076035952327657
2021-01-04,Oceania,NA,NA
2021-01-05,Asia,16.583671712785534,0.25690622187951606
2021-01-05,Europe,305.80879719867966,6.095551639481797
2021-01-05,Africa,18.91259793990662,0.4877183206270111
2021-01-05,North America,427.0509686476389,6.170081769170713
2021-01-05,South America,148.92998082930052,3.139900568632405
2021-01-05,Oceania,NA,NA
2021-01-06,Asia,16.709542233653742,0.24623766527441887
2021-01-06,Europe,305.0925803492645,5.881048214211829
2021-01-06,Africa,19.45665954720013,0.530314261933107
2021-01-06,North America,437.89313475297774,6.208640261654692
2021-01-06,South America,153.84327669707562,3.201460791565332
2021-01-06,Oceania,NA,NA
2021-01-07,Asia,16.79126276234639,0.2439317812819627
2021-01-07,Europe,307.6222742492318,5.870770321607945
2021-01-07,Africa,20.044879294136145,0.5292727963755008
2021-01-07,North America,431.7649853443834,6.425531781877074
2021-01-07,South America,165.23191793966714,3.4002970196481557
2021-01-07,Oceania,NA,NA
2021-01-08,Asia,16.55120486617175,0.23686040370509714
2021-01-08,Europe,318.22353980745,6.305296781138855
2021-01-08,Africa,20.950017010251745,0.5555177284271785
2021-01-08,North America,463.8745699604169,7.010174924165405
2021-01-08,South America,184.57664189799658,3.680774612904059
2021-01-08,Oceania,NA,NA
2021-01-09,Asia,17.602534241132265,0.2419640936084001
2021-01-09,Europe,332.05111198656545,6.693192061263251
2021-01-09,Africa,22.215918395522152,0.5703065393451875
2021-01-09,North America,466.06613827697504,7.391422018600747
2021-01-09,South America,200.6962027329362,4.005694078330793
2021-01-09,Oceania,NA,NA
2021-01-10,Asia,17.826973616397996,0.23603028546781293
2021-01-10,Europe,338.1076457004214,6.757714387054306
2021-01-10,Africa,23.22020363272187,0.5691609272318205
2021-01-10,North America,468.86066501975137,7.591203207783363
2021-01-10,South America,207.69859579179342,4.117292557337543
2021-01-10,Oceania,NA,NA
2021-01-11,Asia,17.886188717324274,0.23378589171515557
2021-01-11,Europe,340.54008028334084,6.786835082765314
2021-01-11,Africa,23.86830764922024,0.5688484875645387
2021-01-11,North America,472.7316966745649,7.565658206512728
2021-01-11,South America,214.5051154140458,4.181815571748526
2021-01-11,Oceania,NA,NA
2021-01-12,Asia,17.871830746331245,0.23848989505976614
2021-01-12,Europe,331.0395008904609,6.77598619612788
2021-01-12,Africa,23.787594068505758,0.5953017127277376
2021-01-12,North America,471.4072124577402,7.828578927137858
2021-01-12,South America,216.82366434515066,4.216710671378955
2021-01-12,Oceania,NA,NA
2021-01-13,Asia,17.85535136206516,0.24660660671321186
2021-01-13,Europe,328.6643560422409,6.984970012406872
2021-01-13,Africa,23.607732966707157,0.6068619804171671
2021-01-13,North America,464.11965737826813,7.87364416522851
2021-01-13,South America,216.14255150425106,4.237779410778459
2021-01-13,Oceania,NA,NA
2021-01-14,Asia,17.812492664925376,0.2472522542310996
2021-01-14,Europe,321.4072122071756,7.105259422141228
2021-01-14,Africa,23.46192778864228,0.6447713267140349
2021-01-14,North America,451.93420979101865,7.803997888179322
2021-01-14,South America,210.08660572310598,4.17292719731436
2021-01-14,Oceania,NA,NA
2021-01-15,Asia,18.274499581653888,0.25669100604022016
2021-01-15,Europe,315.4614513358282,7.111540356510268
2021-01-15,Africa,22.953484303418907,0.6442505939352318
2021-01-15,North America,438.58116285323877,7.714831374310122
2021-01-15,South America,218.07132875646508,4.215723074219603
2021-01-15,Oceania,NA,NA
2021-01-16,Asia,17.678443942163923,0.25078794301953233
2021-01-16,Europe,307.63121982242404,7.168639759865185
2021-01-16,Africa,22.171239523100844,0.6447713267140349
2021-01-16,North America,427.77731424980584,7.803756897601297
2021-01-16,South America,222.32688491611188,4.250288974796915
2021-01-16,Oceania,NA,NA
2021-01-17,Asia,17.640258503248845,0.2530938270119885
2021-01-17,Europe,299.81868912406,7.159503855328398
2021-01-17,Africa,21.64946527874011,0.6451879129370774
2021-01-17,North America,419.367466048472,7.7666443485854675
2021-01-17,South America,225.00327321795515,4.339501918191692
2021-01-17,Oceania,NA,NA
2021-01-18,Asia,17.347841667885508,0.2553997110044447
2021-01-18,Europe,298.75968552317073,7.151700270203227
2021-01-18,Africa,21.067286032038208,0.649770361390545
2021-01-18,North America,403.78959409436646,7.678441797028365
2021-01-18,South America,221.0285238506174,4.454392387729615
2021-01-18,Oceania,NA,NA
2021-01-19,Asia,17.120758212308424,0.250541982060337
2021-01-19,Europe,294.81430708269056,7.2160322646497645
2021-01-19,Africa,20.795567668058737,0.6629969739721445
2021-01-19,North America,388.32040889095015,7.2574312572189195
2021-01-19,South America,219.78349303172794,4.567966061055069
2021-01-19,Oceania,NA,NA
2021-01-20,Asia,16.949446404228883,0.24620692015451945
2021-01-20,Europe,290.5788636731674,7.3580194476589895
2021-01-20,Africa,20.19755814488122,0.6317530072439567
2021-01-20,North America,378.560531471521,7.43118546397485
2021-01-20,South America,225.38086453188066,4.699316483248855
2021-01-20,Oceania,NA,NA
2021-01-21,Asia,16.646576228099736,0.24875876510617095
2021-01-21,Europe,286.04802601695485,7.374578274631915
2021-01-21,Africa,19.56299318063173,0.6289410502384197
2021-01-21,North America,369.1937096848504,7.7083246287034495
2021-01-21,South America,221.10522722999372,4.831983701655109
2021-01-21,Oceania,NA,NA
2021-01-22,Asia,16.43750941278371,0.24402401664166096
2021-01-22,Europe,281.0074810201274,7.362968062616416
2021-01-22,Africa,18.979772468372225,0.6360230160301423
2021-01-22,North America,355.93946888406066,7.783513689047209
2021-01-22,South America,212.44795053111608,4.925147033687294
2021-01-22,Oceania,NA,NA
2021-01-23,Asia,16.05587023947227,0.2421485643277966
2021-01-23,Europe,277.98273529307295,7.369819991019005
2021-01-23,Africa,18.963213166006284,0.6485206027214174
2021-01-23,North America,345.5882005861585,7.839423503148978
2021-01-23,South America,209.4765998776797,5.04695068334068
2021-01-23,Oceania,NA,NA
2021-01-24,Asia,15.801792568623497,0.2413491912104118
2021-01-24,Europe,275.846456282221,7.338795981862835
